time,case00641`S1,case00641`S2,case00641`S3,case00641`S4
0,1.5,2.,1.5,4.
0.4,1.111227329013596,2.388772670986402,1.880650327936255,3.619349672063739
0.8,0.8232174418969885,2.67678255810301,2.225076988285879,3.274923011714116
1.2,0.6098544790016119,2.890145520998387,2.536727117911721,2.963272882088274
1.6,0.4517913176935077,3.048208682306492,2.818719815869399,2.681280184130596
2.,0.3346952383415778,3.165304761658422,3.073877361317367,2.426122638682628
2.4,0.2479483284207204,3.25205167157928,3.304753456047354,2.19524654395264
2.8,0.1836846422022551,3.316315357797746,3.513658784857041,1.986341215142953
3.2,0.1360769225865272,3.363923077413473,3.702684144736383,1.797315855263613
3.6,0.1008082620832671,3.399191737916733,3.873721362436317,1.626278637563678
4.,0.07468059430369575,3.425319405696304,4.028482237320884,1.471517762679111
4.4,0.05532474852980292,3.444675251470197,4.168515665981122,1.331484334018873
4.8,0.04098558328853528,3.459014416711465,4.295223152487078,1.204776847512918
5.2,0.03036286428081319,3.469637135719187,4.409872829135936,1.090127170864058
5.6,0.02249336316403817,3.477506636835962,4.513612145359054,0.9863878546409398
6.,0.01666349468235474,3.483336505317645,4.607479359490209,0.8925206405097854
6.4,0.01234461994950634,3.487655380050493,4.692413928518891,0.8075860714811043
6.8,0.009145118836642983,3.490854881163357,4.769265904786547,0.730734095213448
7.2,0.006774871067663321,3.493225128932336,4.838804447535684,0.6611955524643119
7.6,0.005018948153477872,3.494981051846521,4.901725523156558,0.5982744768434387
8.,0.003718127923172263,3.496281872076826,4.95865886766375,0.5413411323362463
8.4,0.002754456903793466,3.497245543096205,5.010174287565801,0.4898257124341953
8.8,0.002040552035167722,3.497959447964831,5.056787366608289,0.4432126333917069
9.2,0.001511678074278988,3.498488321925719,5.098964625332686,0.4010353746673103
9.6,0.001119878588860595,3.498880121411138,5.137128187336701,0.3628718126632947
10.,0.0008296265089975743,3.499170373491001,5.171660005732757,0.3283399942672385
10.4,0.0006146024659219646,3.499385397534077,5.202905687157501,0.297094312842495
10.8,0.0004553086668188701,3.49954469133318,5.23117794933256,0.2688220506674353
11.2,0.0003373009532396027,3.499662699046759,5.256759749794587,0.243240250205409
11.6,0.0002498787130873782,3.499750121286912,5.279907119811865,0.2200928801881304
12.,0.0001851146985127272,3.499814885301486,5.300851726628296,0.1991482733717012
12.4,0.0001371363321359404,3.499862863667863,5.319803190670031,0.1801968093299666
12.8,0.0001015930986117554,3.499898406901387,5.336951184209166,0.1630488157908324
13.2,0.00007526202291463646,3.499924737977084,5.352467330399032,0.1475326696009665
13.6,0.00005575547329511268,3.499944244526703,5.366506920297421,0.1334930797025772
14.,0.00004130466987170896,3.499958695330127,5.379210466461294,0.1207895335387051
14.4,0.00003059925459328292,3.499969400745407,5.390705110234278,0.1092948897657208
14.8,0.0000226684849020464,3.499977331515098,5.401105894162574,0.09889410583742465
15.2,0.00001679322543083907,3.49998320677457,5.410516912695664,0.0894830873043358
15.6,0.00001244072793516591,3.499987559272066,5.419032354282191,0.08096764571780887
16.,9.21631852170389e-6,3.49999078368148,5.426737444445849,0.07326255555415227
16.4,6.827616141686554e-6,3.49999317238386,5.433709298458668,0.06629070154133291
16.8,5.058022330820403e-6,3.499994941977671,5.440017692794558,0.05998230720544279
17.2,3.747075410488698e-6,3.499996252924592,5.445725763965419,0.05427423603458223
17.6,2.775901707620519e-6,3.499997224098295,5.450890640406819,0.04910935959318189
18.,2.056438407464342e-6,3.499997943561595,5.455564013906125,0.0444359860938775
18.4,1.523447101096368e-6,3.499998476552902,5.459792657056139,0.04020734294386323
18.8,1.128597448670846e-6,3.499998871402554,5.463618891593273,0.03638110840672822
19.2,8.360854895885142e-7,3.499999163914513,5.4670810118349,0.03291898816510209
19.6,6.193873473885127e-7,3.499999380612655,5.47021366775501,0.0297863322449908
20.,4.588534807597359e-7,3.499999541146523,5.473048212003651,0.02695178799635014
