time,S1,S2
0,1.,-6.215038948973429E-41
0.09,0.9909283941231056,0.009071605876894508
0.18,0.9817723904030898,0.018227609596910454
0.27,0.9725295828083117,0.027470417191688606
0.36,0.9631974485961784,0.036802551403821944
0.44999999999999996,0.953773340223805,0.04622665977619533
0.54,0.9442544764381882,0.055745523561812234
0.63,0.9346379329069711,0.0653620670930294
0.72,0.9249206312490045,0.07507936875099604
0.8099999999999999,0.9150993279251267,0.08490067207487378
0.8999999999999999,0.9051706008362965,0.09482939916370395
0.99,0.8951308357858477,0.10486916421415285
1.08,0.8849762111575461,0.11502378884245446
1.17,0.8747026807297532,0.12529731927024731
1.26,0.8643059539741438,0.13569404602585658
1.3499999999999999,0.853781475732214,0.14621852426778634
1.44,0.8431244020576497,0.15687559794235062
1.53,0.8323295749932872,0.16767042500671314
1.6199999999999999,0.8213914922751677,0.17860850772483272
1.71,0.8103042745243483,0.18969572547565214
1.7999999999999998,0.7990616279840983,0.2009383720159022
1.89,0.7876568023798426,0.21234319762015794
1.98,0.7760825430764011,0.22391745692359938
2.07,0.7643310365000037,0.23566896349999686
2.16,0.7523938478798883,0.24760615212011233
2.25,0.7402618497329457,0.2597381502670549
2.34,0.7279251393499088,0.27207486065009184
2.4299999999999997,0.7153729431781013,0.2846270568218993
2.52,0.7025935054608019,0.2974064945391988
2.61,0.6895739578400296,0.31042604215997116
2.6999999999999997,0.6763001657822079,0.3236998342177928
2.79,0.6627565443973167,0.337243455602684
2.88,0.6489258507927229,0.3510741492072777
2.9699999999999998,0.634788909301824,0.3652110906981767
3.06,0.6203242988317805,0.3796757011682199
3.15,0.6055079765246725,0.39449202347532797
3.2399999999999998,0.5903127929678944,0.409687207032106
3.33,0.5747078921207962,0.42529210787920424
3.42,0.5586579782097767,0.4413420217902238
3.51,0.5421223447053426,0.45787765529465785
3.5999999999999996,0.5250536404743918,0.4749463595256088
3.69,0.5073962372480225,0.4926037627519781
3.78,0.48908403964211183,0.5109159603578889
3.8699999999999997,0.4700374886620874,0.5299625113379134
3.96,0.4501593543976826,0.5498406456023182
4.05,0.4293286650817724,0.5706713349182281
4.14,0.407391643545358,0.5926083564546426
4.2299999999999995,0.38414760975802903,0.6158523902419715
4.32,0.3593259236868348,0.6406740763131656
4.41,0.3325457858913996,0.667454214108601
4.5,0.3032399764380898,0.6967600235619107
