time,s1,s2
0,7.,12.
0.1,7.,12.
0.2,7.,12.
0.30000000000000004,7.,12.
0.4,7.,12.
0.5,7.,12.
0.6000000000000001,7.,12.
0.7000000000000001,7.,12.
0.8,7.,12.
0.9,7.,12.
1.,7.,12.
1.1,7.,12.
1.2000000000000002,7.,12.
1.3,7.,12.
1.4000000000000001,7.,12.
1.5,7.,12.
1.6,7.,12.
1.7000000000000002,7.,12.
1.8,7.,12.
1.9000000000000001,7.,12.
2.,7.,12.
2.1,7.,12.
2.2,7.,12.
2.3000000000000003,7.,12.
2.4000000000000004,7.,12.
2.5,7.,12.
2.6,7.,12.
2.7,7.,12.
2.8000000000000003,7.,12.
2.9000000000000004,7.,12.
3.,7.,12.
3.1,7.,12.
3.2,7.,12.
3.3000000000000003,7.,12.
3.4000000000000004,7.,12.
3.5,7.,12.
3.6,7.,12.
3.7,7.,12.
3.8000000000000003,7.,12.
3.9000000000000004,7.,12.
4.,7.,12.
4.1000000000000005,7.,12.
4.2,7.,12.
4.3,7.,12.
4.4,7.,12.
4.5,7.,12.
4.6000000000000005,7.,12.
4.7,7.,12.
4.800000000000001,7.,12.
4.9,7.,12.
5.,7.,12.
