time,S1,S2
0,1.,2.9685106668256925E-41
0.04,0.9616000000000002,0.0384
0.08,0.9232000000000002,0.0768
0.12,0.8848000000000003,0.11519999999999998
0.16,0.8464000000000003,0.1536
0.2,0.8080000000000003,0.19199999999999998
0.24,0.7696000000000002,0.23039999999999997
0.28,0.7452999999998636,0.2547000000001361
0.32,0.7356999999998598,0.2643000000001399
0.36,0.7260999999998582,0.27390000000014153
0.4,0.7164999999998616,0.2835000000001381
0.44,0.7068999999998745,0.2931000000001252
0.48,0.6972999999998801,0.3027000000001195
0.52,0.6876999999998895,0.31230000000011016
0.56,0.6780999999998968,0.32190000000010294
0.6,0.6684999999998996,0.3315000000001001
0.64,0.6588999999999036,0.3411000000000961
0.68,0.6492999999999042,0.35070000000009544
0.72,0.6396999999999051,0.36030000000009454
0.76,0.6300999999999054,0.3699000000000943
0.8,0.6204999999999056,0.3795000000000941
0.84,0.610899999999906,0.3891000000000938
0.88,0.6012999999999062,0.3987000000000935
0.92,0.5916999999999064,0.40830000000009326
0.96,0.5820999999999065,0.4179000000000932
1.,0.5724999999999065,0.42750000000009314
1.04,0.5628999999999067,0.437100000000093
1.08,0.5532999999999068,0.4467000000000929
1.12,0.5436999999999068,0.45630000000009285
1.16,0.5340999999999069,0.4659000000000928
1.2,0.5244999999999068,0.4755000000000928
1.24,0.5148999999999069,0.48510000000009285
1.28,0.5052999999999068,0.49470000000009284
1.32,0.4985666666668621,0.501433333333137
1.36,0.49536666666686213,0.504633333333137
1.4000000000000001,0.49216666666686215,0.507833333333137
1.44,0.48896666666686217,0.5110333333331369
1.48,0.4857666666668622,0.514233333333137
1.52,0.48256666666686215,0.517433333333137
1.56,0.4793666666668622,0.520633333333137
1.6,0.4761666666668622,0.523833333333137
1.6400000000000001,0.47296666666686216,0.527033333333137
1.68,0.4697666666668622,0.5302333333331369
1.72,0.4665666666668622,0.5334333333331369
1.76,0.46336666666686216,0.5366333333331369
1.8,0.4601666666668622,0.539833333333137
1.84,0.45696666666686214,0.543033333333137
1.8800000000000001,0.45376666666686216,0.546233333333137
1.92,0.4505666666668622,0.5494333333331369
1.96,0.44736666666686214,0.5526333333331369
2.,0.44416666666686216,0.5558333333331369
