time,S1,S2
0,1.,6.762105869445837E-41
0.014,0.9785719702403848,0.021428029759615316
0.028,0.9574839648521001,0.04251603514790002
0.042,0.9367213546436925,0.06327864535630753
0.056,0.9162703024344252,0.08372969756557486
0.07,0.8961177040176644,0.1038822959823356
0.084,0.8762511353501535,0.12374886464984655
0.098,0.856658803590498,0.14334119640950196
0.112,0.8373295039224745,0.16267049607752535
0.126,0.8182525776110389,0.18174742238896102
0.14,0.7994178739871732,0.20058212601282666
0.154,0.7808157192532078,0.2191842807467921
0.168,0.7624368824547044,0.23756311754529552
0.182,0.7442725459637364,0.2557274540362636
0.196,0.7263142827041846,0.2736857172958154
0.21,0.7085540263964374,0.29144597360356267
0.224,0.6909840518240242,0.30901594817597594
0.23800000000000002,0.6735969529084751,0.3264030470915251
0.252,0.65638562308694,0.3436143769130601
0.266,0.6393432371097313,0.3606567628902688
0.28,0.6224632340836668,0.3775367659163333
0.294,0.6057393016805933,0.39426069831940663
0.308,0.5891653614364399,0.4108346385635601
0.322,0.572735555032495,0.42726444496750504
0.336,0.556444229590648,0.44355577040935207
0.35000000000000003,0.540285935176673,0.4597140648233271
0.364,0.5242553940196124,0.47574460598038776
0.378,0.5083475098897617,0.49165249011023837
0.392,0.49255735184122257,0.5074426481587775
0.406,0.4768801354088722,0.5231198645911279
0.42,0.4613112277273652,0.5386887722726349
0.434,0.4458461349200551,0.554153865079945
0.448,0.43048048607493633,0.5695195139250638
0.462,0.4152100374510399,0.5847899625489602
0.47600000000000003,0.4000306621982368,0.5999693378017633
0.49,0.38493833664649413,0.615061663353506
0.504,0.36992914368364554,0.6300708563163546
0.518,0.3549992643118894,0.6450007356881109
0.532,0.3401449658824581,0.6598550341175422
0.546,0.325362603970975,0.6746373960290253
0.56,0.3106486193415062,0.689351380658494
0.5740000000000001,0.29599951792880036,0.7040004820711999
0.588,0.2814118895169094,0.7185881104830909
0.602,0.2668823794477435,0.7331176205522567
0.616,0.2524077036584517,0.7475922963415486
0.63,0.23798463267267225,0.762015367327328
0.644,0.22360999105336787,0.7763900089466325
0.658,0.20928065831556503,0.7907193416844353
0.672,0.1949935549850033,0.805006445014997
0.686,0.18074565040445278,0.8192543495955474
0.7000000000000001,0.16653395194057125,0.833466048059429
