time,s1,s2
0,1.5301920627535483E-14,5.118180040171859E-24
2000,0.060909067911486904,20.303022637162304
4000,0.1236730930957727,41.22436436525756
6000,0.1883485673740239,62.78285579134132
8000,0.2549937030981349,84.99790103271161
10000,0.3236684854843939,107.88949516146464
12000,0.39443472618424136,131.47824206141377
14000,0.46735611988102305,155.78537329367435
16000,0.5424983006662957,180.83276688876524
18000,0.6199289013939271,206.64296713130898
20000,0.6997176151598941,233.23920505329792
22000,0.7819362569272124,260.64541897573747
24000,0.8666588290522587,288.88627635075295
26000,0.9539615878143876,317.9871959381292
28000,1.0439231112059966,347.9743704019988
30000,1.136624370937833,378.8747903126112
32000,1.232148804455725,410.7162681519083
34000,1.330582388778254,443.52746292608447
36000,1.432013723897936,477.3379079659788
38000,1.5365341021767378,512.1780340589123
40000,1.6442376001108885,548.0792000369629
42000,1.7552211584013584,585.0737194671192
44000,1.8695846679791532,623.1948893263846
46000,1.9874310669696662,662.4770223232218
48000,2.1088664204107856,702.9554734702616
50000,2.2340000342571735,744.6666780857247
52000,2.362944530224677,787.6481767415586
54000,2.4958159747218223,831.938658240608
56000,2.632733953096635,877.5779843655437
58000,2.7738217084921346,924.6072361640464
60000,2.919206222379817,973.0687407932704
62000,3.069018356584653,1023.0061188615534
64000,3.2233929476670373,1074.4643158890094
66000,3.382468945886664,1127.4896486288912
68000,3.546389529690853,1182.1298432302804
70000,3.7153022371907944,1238.4340790636024
72000,3.889359104939036,1296.4530349796744
74000,4.0687167899480645,1356.2389299826918
76000,4.253536734190248,1417.845578063413
78000,4.443985278370489,1481.3284261234983
80000,4.640233850053693,1546.744616684565
82000,4.842459074425531,1614.1530248085091
84000,5.050842979676788,1683.6143265589367
86000,5.265573114225968,1755.1910380753166
88000,5.486842759549212,1828.9475865164195
90000,5.714851065339222,1904.950355113061
92000,5.949803259969044,1983.2677533230415
94000,6.191910813623789,2063.970271207907
96000,6.4413916389514965,2147.1305463172066
98000,6.698470289351028,2232.8234297836443
100000,6.963378149414078,2321.126049804693
