time,S1,S2
0,1.5E-10,-3.210655041461021E-41
0.1,6.809989418237374E-15,1.4999319001058143E-10
0.2,3.0917302624681417E-19,1.4999999969082677E-10
0.30000000000000004,1.4036424524340306E-23,1.4999999999998576E-10
0.4,6.372685711777224E-28,1.4999999999999982E-10
0.5,-2.5774095870824147E-33,1.4999999999999982E-10
0.6000000000000001,5.046806517857526E-33,1.4999999999999982E-10
0.7000000000000001,-3.3761241923795044E-33,1.4999999999999982E-10
0.8,-3.715824012845796E-33,1.4999999999999982E-10
0.9,-1.1360360739467132E-33,1.4999999999999982E-10
1.,-1.4358922916588465E-35,1.4999999999999982E-10
1.1,-1.1540179355165282E-34,1.4999999999999982E-10
1.2000000000000002,-7.123618896192857E-35,1.4999999999999982E-10
1.3,-4.9149962043904905E-36,1.4999999999999982E-10
1.4000000000000001,-2.836091292143226E-36,1.4999999999999982E-10
1.5,-4.760512038166879E-36,1.4999999999999982E-10
1.6,-3.8120179105636146E-36,1.4999999999999982E-10
1.7000000000000002,-1.691960077018276E-36,1.4999999999999982E-10
1.8,-1.0168970521571395E-37,1.4999999999999982E-10
1.9000000000000001,-5.560963317928075E-38,1.4999999999999982E-10
2.,-9.334337329739513E-38,1.4999999999999982E-10
2.1,-7.4745449226742E-38,1.4999999999999982E-10
2.2,-3.3175687784673825E-38,1.4999999999999982E-10
2.3000000000000003,-1.9939157885433E-39,1.4999999999999982E-10
2.4000000000000004,-1.0903849643000134E-39,1.4999999999999982E-10
2.5,-1.8302622215181434E-39,1.4999999999999982E-10
2.6,-1.4655970436620764E-39,1.4999999999999982E-10
2.7,-6.505036820526403E-40,1.4999999999999982E-10
2.8000000000000003,-3.909638801067E-41,1.4999999999999982E-10
2.9000000000000004,-2.1380097339216352E-41,1.4999999999999982E-10
3.,-3.588749453957267E-41,1.4999999999999982E-10
3.1,-2.873719693455154E-41,1.4999999999999982E-10
3.2,-1.2754974157895291E-41,1.4999999999999982E-10
3.3000000000000003,-7.66595843346409E-43,1.4999999999999982E-10
3.4000000000000004,-4.192175948866297E-43,1.4999999999999982E-10
3.5,-7.036763635211218E-43,1.4999999999999982E-10
3.6,-5.634744496971627E-43,1.4999999999999982E-10
3.7,-2.5009753250778085E-43,1.4999999999999982E-10
3.8000000000000003,-1.5031291046007216E-44,1.4999999999999982E-10
3.9000000000000004,-8.219952840918947E-45,1.4999999999999982E-10
4.,-1.3797575755323703E-44,1.4999999999999982E-10
4.1000000000000005,-1.1048518621519044E-44,1.4999999999999982E-10
4.2,-4.9038731864298033E-45,1.4999999999999982E-10
4.3,-2.947311969807325E-46,1.4999999999999982E-10
4.4,-1.3370673708201818E-46,1.4999999999999982E-10
4.5,-1.4594904797134763E-46,1.4999999999999982E-10
4.6000000000000005,-3.455271020864735E-47,1.4999999999999982E-10
4.7,-1.976121474760882E-48,1.4999999999999982E-10
4.800000000000001,-4.8488795728520797E-48,1.4999999999999982E-10
4.9,-2.0664836372019476E-48,1.4999999999999982E-10
5.,3.5084052626931005E-50,1.4999999999999982E-10
