time,S1,S2
0,1.,0.
0.03,0.9701505037879437,0.029849496212056823
0.06,0.9406040612210252,0.05939593877897519
0.09,0.911363813190153,0.08863618680984749
0.12,0.8824330002886095,0.11756699971139098
0.15,0.8538149681428688,0.14618503185713166
0.18,0.8255131737115475,0.174486826288453
0.21,0.7975311905722823,0.2024688094277182
0.24,0.7698727166179569,0.23012728338204355
0.27,0.7425415812273143,0.25745841877268616
0.3,0.7155417527989971,0.2844582472010033
0.32999999999999996,0.6888773473932668,0.3111226526067337
0.36,0.6625526392356748,0.33744736076432574
0.39,0.6365720695764823,0.3634279304235181
0.42,0.6109402587584886,0.3890597412415119
0.44999999999999996,0.5856620183853454,0.41433798161465507
0.48,0.5607423648939168,0.4392576351060836
0.51,0.5361865345145604,0.46381346548544
0.54,0.5119999998075457,0.4880000001924547
0.57,0.4881884879955676,0.511811512004433
0.6,0.4647580013513961,0.5352419986486044
0.63,0.44171483994672367,0.5582851600532768
0.6599999999999999,0.4190656271259177,0.5809343728740828
0.69,0.3968173381393176,0.6031826618606829
0.72,0.3749773324585839,0.6250226675414166
0.75,0.3535533904062772,0.6464466095937232
0.78,0.3325537549386557,0.6674462450613449
0.8099999999999999,0.31198717862963715,0.6880128213703633
0.84,0.291862980748046,0.7081370192519544
0.87,0.2721911088862244,0.727808891113776
0.8999999999999999,0.2529822128144937,0.7470177871855067
0.9299999999999999,0.23424773182015346,0.765752268179847
0.96,0.2159999997711811,0.7840000002288194
0.99,0.19825236415166714,0.8017476358483333
1.02,0.1810193356453159,0.8189806643546846
1.05,0.1643167669723834,0.835683233027617
1.08,0.1481620733116355,0.851837926688365
1.1099999999999999,0.13257450735321605,0.8674254926467845
1.14,0.11757550748445214,0.8824244925155483
1.17,0.10318914632360349,0.896810853676397
1.2,0.08944271909685833,0.9105572809031421
1.23,0.07636753233284134,0.9236324676671591
1.26,0.0639999998467089,0.9360000001532915
1.29,0.05238320341698514,0.9476167965830151
1.3199999999999998,0.04156921931697163,0.9584307806830287
1.3499999999999999,0.03162277658167218,0.968377223418328
1.38,0.022627416924214386,0.9773725830757858
1.41,0.01469693845781459,0.9853030615421855
1.44,0.007999999984664231,0.992000000015336
1.47,0.0028284271185177014,0.9971715728814825
1.5,1.2688508325437104E-17,1.
