time,S1,S2
0,1.,-5.650035408157662E-41
0.05,0.9623249573922393,0.037675042607760556
0.1,0.9254779824089445,0.07452201759105544
0.15000000000000002,0.8894855256235785,0.11051447437642149
0.2,0.8543715996168625,0.14562840038313749
0.25,0.8201575160630125,0.17984248393698749
0.30000000000000004,0.7868616634251366,0.21313833657486328
0.35000000000000003,0.7544993318998461,0.24550066810015372
0.4,0.7230825858969292,0.2769174141030705
0.45,0.6926201897486712,0.3073798102513286
0.5,0.6631175851482912,0.3368824148517086
0.55,0.6345769234388676,0.36542307656113215
0.6000000000000001,0.606997130568488,0.3930028694315117
0.65,0.5803740481246764,0.41962595187532326
0.7000000000000001,0.5547005671889077,0.4452994328110919
0.75,0.5299668354419368,0.4700331645580628
0.8,0.5061604652592712,0.49383953474072845
0.8500000000000001,0.48326675460208324,0.5167332453979164
0.9,0.4612689563992407,0.538731043600759
0.9500000000000001,0.4401485006665841,0.5598514993334155
1.,0.41988525769098894,0.5801147423090106
1.05,0.4004577784469759,0.5995422215530235
1.1,0.381843530007848,0.6181564699921515
1.1500000000000001,0.3640191191799515,0.635980880820048
1.2000000000000002,0.34696050058955424,0.6530394994104451
1.25,0.3306431725187242,0.6693568274812753
1.3,0.3150423512618026,0.684957648738197
1.35,0.3001331316000979,0.6998668683999016
1.4000000000000001,0.2858906284716251,0.7141093715283744
1.4500000000000002,0.2722901028407027,0.7277098971592968
1.5,0.2593070702951756,0.7406929297048239
1.55,0.24691739423846867,0.7530826057615309
1.6,0.23509736675277396,0.7649026332472256
1.6500000000000001,0.22382377463931133,0.7761762253606883
1.7000000000000002,0.21307395326910508,0.7869260467308946
1.75,0.2028258299970261,0.7971741700029735
1.8,0.1930579579380419,0.8069420420619577
1.85,0.18374954135640975,0.8162504586435899
1.9000000000000001,0.17488045541957337,0.8251195445804262
1.9500000000000002,0.16643125358800945,0.8335687464119901
2.,0.1583831752551476,0.841616824744852
2.0500000000000003,0.15071814569311506,0.8492818543068846
2.1,0.14341877234366157,0.856581227656338
2.15,0.13646833760578958,0.8635316623942101
2.2,0.12985078870902592,0.8701492112909738
2.25,0.12355072519305307,0.8764492748069466
2.3000000000000003,0.11755338445225592,0.8824466155477437
2.35,0.1118446257461783,0.8881553742538214
2.4000000000000004,0.10641091301851749,0.8935890869814823
2.45,0.10123929692066878,0.8987607030793309
2.5,0.09631739586877838,0.9036826041312213
