time,S1,S2
0,1.,4.0716128179421885E-41
0.008,0.9873832289266165,0.012616771073383765
0.016,0.9746651093827394,0.02533489061726075
0.024,0.9618448024446895,0.03815519755531075
0.032,0.9489214448640514,0.051078555135948896
0.04,0.9358941480197434,0.06410585198025695
0.048,0.9227619965984067,0.07723800340159352
0.056,0.9095240475783353,0.09047595242166502
0.064,0.8961793287641796,0.10382067123582073
0.07200000000000001,0.8827268374081041,0.11727316259189621
0.08,0.8691655386999313,0.13083446130006898
0.088,0.8554943641510393,0.14450563584896114
0.096,0.8417122098623404,0.15828779013766003
0.10400000000000001,0.8278179348344339,0.17218206516556653
0.112,0.8138103583531403,0.1861896416468601
0.12,0.7996882585579299,0.20031174144207048
0.128,0.7854503699076927,0.21454963009230774
0.136,0.7710953807430262,0.22890461925697414
0.14400000000000002,0.7566219303487832,0.24337806965121717
0.152,0.7420286058898599,0.2579713941101406
0.16,0.7273139395139638,0.27268606048603666
0.168,0.7124764049415312,0.2875235950584693
0.176,0.6975144137370161,0.30248558626298455
0.184,0.6824263111887775,0.3175736888112231
0.192,0.667210371318868,0.33278962868113265
0.2,0.6518647920708353,0.34813520792916536
0.20800000000000002,0.6363876901552463,0.36361230984475434
0.216,0.6207770951078507,0.37922290489214994
0.224,0.605030942735792,0.39496905726420856
0.232,0.5891470675902455,0.4108529324097553
0.24,0.5731231940575513,0.4268768059424495
0.248,0.5569569277647092,0.44304307223529166
0.256,0.5406457455747445,0.45935425442525635
0.264,0.5241869841884716,0.4758130158115293
0.272,0.5075778273053128,0.49242217269468824
0.28,0.4908152901509103,0.5091847098490907
0.28800000000000003,0.47389620119687215,0.5261037988031289
0.296,0.4568171871421473,0.5431828128578536
0.304,0.43957464702034676,0.5604253529796542
0.312,0.42216472812442213,0.5778352718755789
0.32,0.4045832955702648,0.5954167044297364
0.328,0.3868258987806427,0.6131741012193582
0.336,0.3688877277476484,0.6311122722523527
0.34400000000000003,0.35076356473175946,0.6492364352682417
0.352,0.33244772544103496,0.6675522745589662
0.36,0.31393398744649836,0.6860660125535027
0.368,0.2952154988279797,0.7047845011720214
0.376,0.276284671039387,0.7237153289606141
0.384,0.2571330368295406,0.7428669631704606
0.392,0.23775107185951627,0.762248928140485
0.4,0.21812795906008933,0.7818720409399118
