time,S1,S2
0,1.,0.
0.03,0.9702249999999999,0.029774999999999996
0.06,0.9409,0.05910000000000001
0.09,0.912025,0.08797500000000001
0.12,0.8835999999999999,0.11640000000000002
0.15,0.855625,0.144375
0.18,0.8281,0.1719
0.21,0.801025,0.19897499999999999
0.24,0.7744,0.22559999999999997
0.27,0.7482249999999999,0.25177499999999997
0.3,0.7224999999999999,0.27749999999999997
0.32999999999999996,0.697225,0.30277499999999996
0.36,0.6723999999999999,0.32759999999999995
0.39,0.6480249999999999,0.351975
0.42,0.6240999999999999,0.37589999999999996
0.44999999999999996,0.600625,0.3993749999999999
0.48,0.5775999999999999,0.42239999999999994
0.51,0.5550249999999999,0.44497499999999995
0.54,0.5328999999999999,0.4671
0.57,0.5112249999999999,0.4887749999999999
0.6,0.48999999999999994,0.5099999999999999
0.63,0.46922499999999995,0.530775
0.6599999999999999,0.44889999999999997,0.5510999999999999
0.69,0.429025,0.5709749999999999
0.72,0.40959999999999996,0.5903999999999999
0.75,0.39062499999999994,0.609375
0.78,0.37209999999999993,0.6279
0.8099999999999999,0.354025,0.645975
0.84,0.3364,0.6636
0.87,0.3192249999999999,0.680775
0.8999999999999999,0.3025,0.6975
0.9299999999999999,0.28622499999999995,0.713775
0.96,0.2704,0.7296
0.99,0.25502499999999995,0.744975
1.02,0.24009999999999995,0.7599
1.05,0.22562499999999996,0.774375
1.08,0.21159999999999995,0.7884
1.1099999999999999,0.19802500000000003,0.8019749999999999
1.14,0.1849,0.8150999999999999
1.17,0.172225,0.8277749999999999
1.2,0.15999999999999995,0.84
1.23,0.14822499999999994,0.851775
1.26,0.1368999999999999,0.8631
1.29,0.12602499999999991,0.873975
1.3199999999999998,0.11559999999999998,0.8844
1.3499999999999999,0.10562499999999998,0.8943749999999999
1.38,0.09609999999999998,0.9038999999999999
1.41,0.08702499999999996,0.912975
1.44,0.07839999999999996,0.9216
1.47,0.07022499999999995,0.929775
1.5,0.06249999999999995,0.9375
