time,S1,S2
0,0.000000,0
0.04,0.389418,0
0.08,0.717356,0
0.12,0.932039,0
0.16,0.999574,0
0.2,0.909297,0
0.24,0.675463,0
0.28,0.334988,0
0.32,-0.058374,0
0.36,-0.442520,0
0.4,-0.756802,0
0.44,-0.951602,0
0.48,-0.996165,0
0.52,-0.883455,0
0.56,-0.631267,0
0.6,-0.279415,0
0.64,0.116549,0
0.68,0.494113,0
0.72,0.793668,0
0.76,0.967920,0
0.8,0.989358,0
0.84,0.854599,0
0.88,0.584917,0
0.92,0.222890,0
0.96,-0.174327,0
1,-0.544021,0
1.04,-0.827826,0
1.08,-0.980936,0
1.12,-0.979178,0
1.16,-0.822829,0
1.2,-0.536573,0
1.24,-0.165604,0
1.28,0.231510,0
1.32,0.592074,0
1.36,0.859162,0
1.4,0.990607,0
1.44,0.965658,0
1.48,0.788252,0
1.52,0.486399,0
1.56,0.107754,0
1.6,-0.287903,0
1.64,-0.638107,0
1.68,-0.887567,0
1.72,-0.996900,0
1.76,-0.948844,0
1.8,-0.750987,0
1.84,-0.434566,0
1.88,-0.049536,0
1.92,0.343315,0
1.96,0.681964,0
2,1.000000,0
2.04,1.000000,0
2.08,1.000000,0
2.12,1.000000,0
2.16,1.000000,0
2.2,1.000000,0
2.24,1.000000,0
2.28,1.000000,0
2.32,1.000000,1
2.36,1.000000,1
2.4,1.000000,1
2.44,1.000000,1
2.48,1.000000,1
2.52,1.000000,1
2.56,1.000000,1
2.6,1.000000,1
2.64,1.000000,1
2.68,1.000000,1
2.72,1.000000,1
2.76,1.000000,1
2.8,1.000000,1
2.84,1.000000,1
2.88,1.000000,1
2.92,1.000000,1
2.96,1.000000,2
3,1.000000,2
3.04,1.000000,2
3.08,1.000000,2
3.12,1.000000,2
3.16,1.000000,2
3.2,1.000000,2
3.24,1.000000,2
3.28,1.000000,2
3.32,1.000000,2
3.36,1.000000,2
3.4,1.000000,2
3.44,1.000000,2
3.48,1.000000,2
3.52,1.000000,2
3.56,1.000000,2
3.6,1.000000,3
3.64,1.000000,3
3.68,1.000000,3
3.72,1.000000,3
3.76,1.000000,3
3.8,1.000000,3
3.84,1.000000,3
3.88,1.000000,3
3.92,1.000000,3
3.96,1.000000,3
4,1.000000,3
4.04,1.000000,3
4.08,1.000000,3
4.12,1.000000,3
4.16,1.000000,3
4.2,1.000000,3
4.24,1.000000,3
4.28,1.000000,3
4.32,1.000000,3
4.36,1.000000,3
4.4,1.000000,3
4.44,1.000000,3
4.48,1.000000,3
4.52,1.000000,3
4.56,1.000000,3
4.6,1.000000,3
4.64,1.000000,3
4.68,1.000000,3
4.72,1.000000,3
4.76,1.000000,3
4.8,1.000000,3
4.84,1.000000,3
4.88,1.000000,3
4.92,1.000000,3
4.96,1.000000,3
5,1.000000,3
