time,case00672`S1,case00672`S2,case00672`S3,case00672`S4
0,0.00001,0.000015,0.00001,0.000015
0.2,0.00001126462960993999,0.00001626462960993999,8.735370390060004e-6,0.00001689694441490999
0.4,0.00001235943792926894,0.00001735943792926893,7.640562070731059e-6,0.00001853915689390341
0.6,0.00001330722944957651,0.00001830722944957649,6.692770550423491e-6,0.00001996084417436476
0.8,0.00001412774639591209,0.00001912774639591208,5.872253604087908e-6,0.00002119161959386814
1.,0.00001483807988878458,0.00001983807988878457,5.161920111215423e-6,0.00002225711983317687
1.2,0.00001545302600402802,0.00002045302600402801,4.54697399597198e-6,0.00002317953900604203
1.4,0.00001598539385618606,0.00002098539385618605,4.014606143813938e-6,0.00002397809078427909
1.6,0.00001644627224699928,0.00002144627224699927,3.553727753000736e-6,0.00002466940837049892
1.8,0.00001684526153206678,0.00002184526153206677,3.154738467933241e-6,0.00002526789229810017
2.,0.00001719067238831378,0.00002219067238831377,2.809327611686238e-6,0.00002578600858247067
2.2,0.0000174896995816986,0.00002248969958169859,2.510300418301417e-6,0.0000262345493725479
2.4,0.00001774857179539425,0.00002274857179539424,2.251428204605766e-6,0.00002662285769309137
2.6,0.00001797268129304864,0.00002297268129304864,2.027318706951366e-6,0.00002695902193957297
2.8,0.00001816669609068414,0.00002316669609068414,1.833303909315865e-6,0.00002725004413602622
3.,0.00001833465754381288,0.00002333465754381288,1.665342456187127e-6,0.00002750198631571933
3.2,0.00001848006426228137,0.00002348006426228136,1.519935737718641e-6,0.00002772009639342206
3.4,0.00001860594492661252,0.00002360594492661252,1.394055073387486e-6,0.00002790891738991878
3.6,0.00001871492166239471,0.0000237149216623947,1.2850783376053e-6,0.00002807238249359206
3.8,0.00001880926442607016,0.00002380926442607015,1.190735573929852e-6,0.00002821389663910524
4.,0.00001889093834236423,0.00002389093834236422,1.10906165763578e-6,0.00002833640751354635
4.2,0.0000189616446772281,0.00002396164467722809,1.038355322771911e-6,0.00002844246701584215
4.4,0.00001902285613120113,0.00002402285613120112,9.771438687988823e-7,0.00002853428419680169
4.6,0.00001907584775041178,0.00002407584775041178,9.241522495882252e-7,0.00002861377162561768
4.8,0.00001912172344152954,0.00002412172344152954,8.782765584704694e-7,0.00002868258516229431
5.,0.00001916143865258045,0.00002416143865258044,8.385613474195598e-7,0.00002874215797887068
5.2,0.00001919582067503796,0.00002419582067503796,8.041793249620481e-7,0.00002879373101255695
5.4,0.00001922558573975657,0.00002422558573975657,7.744142602434418e-7,0.00002883837860963486
5.6,0.00001925135376009233,0.00002425135376009232,7.486462399076845e-7,0.0000288770306401385
5.8,0.00001927366151129376,0.00002427366151129376,7.263384887062515e-7,0.00002891049226694065
6.,0.00001929297367862143,0.00002429297367862142,7.070263213785879e-7,0.00002893946051793214
6.2,0.00001930969247376292,0.00002430969247376291,6.903075262370959e-7,0.00002896453871064438
6.4,0.00001932416620459774,0.00002432416620459773,6.758337954022732e-7,0.00002898624930689661
6.6,0.0000193366963018865,0.00002433669630188649,6.63303698113511e-7,0.00002900504445282976
6.8,0.00001934754380961115,0.00002434754380961114,6.524561903888649e-7,0.00002902131571441673
7.,0.00001935693463812162,0.00002435693463812162,6.430653618783917e-7,0.00002903540195718244
7.2,0.00001936506443025218,0.00002436506443025218,6.349355697478327e-7,0.00002904759664537828
7.4,0.00001937210250141944,0.00002437210250141944,6.278974985805703e-7,0.00002905815375212917
7.6,0.00001937819546175409,0.00002437819546175409,6.218045382459209e-7,0.00002906729319263114
7.8,0.00001938347023296641,0.0000243834702329664,6.16529767033607e-7,0.00002907520534944961
8.,0.0000193880366687717,0.00002438803666877169,6.119633312283156e-7,0.00002908205500315755
8.2,0.00001939198991113712,0.00002439198991113711,6.080100888628988e-7,0.00002908798486670568
8.4,0.00001939541227898865,0.00002439541227898865,6.045877210113625e-7,0.00002909311841848298
8.6,0.00001939837508277811,0.0000243983750827781,6.016249172219112e-7,0.00002909756262416716
8.8,0.00001940094001811654,0.00002440094001811654,5.990599818834732e-7,0.00002910141002717482
9.,0.00001940316052411111,0.0000244031605241111,5.968394758889102e-7,0.00002910474078616666
9.2,0.00001940508284715302,0.00002440508284715302,5.949171528469957e-7,0.00002910762427072953
9.4,0.0000194067470293501,0.00002440674702935009,5.932529706499178e-7,0.00002911012054402515
9.6,0.00001940818773855446,0.00002440818773855445,5.918122614455602e-7,0.00002911228160783169
9.8,0.00001940943497820077,0.00002440943497820076,5.905650217992507e-7,0.00002911415246730115
10.,0.0000194105147335843,0.00002441051473358429,5.894852664157191e-7,0.00002911577210037645
