time,S1,S2
0,1.,0.
0.14,0.9323938198737092,0.06760618012629135
0.28,0.8693582353647251,0.13064176463527544
0.42000000000000004,0.8105842456265507,0.18941575437344976
0.56,0.7557837405641341,0.2442162594358664
0.7000000000000001,0.7046880893497687,0.2953119106502317
0.8400000000000001,0.6570468196180227,0.3429531803819776
0.9800000000000001,0.6126263859438066,0.3873736140561937
1.12,0.5712090637788219,0.42879093622117853
1.2600000000000002,0.532591794034813,0.46740820596518734
1.4000000000000001,0.4965853030966702,0.5034146969033301
1.54,0.4630130627972514,0.5369869372027488
1.6800000000000002,0.43171049903285535,0.5682895009671449
1.8200000000000003,0.4025242016753868,0.5974757983246136
1.9600000000000002,0.37531107841278666,0.6246889215872138
2.1,0.3499377304760895,0.650062269523911
2.24,0.3262797776781224,0.6737202223218782
2.3800000000000003,0.3042212487016954,0.6957787512983052
2.5200000000000005,0.2836540126079331,0.7163459873920676
2.66,0.2644772487781552,0.7355227512218455
2.8000000000000003,0.24659695269103524,0.7534030473089655
2.9400000000000004,0.22992547511226166,0.7700745248877391
3.08,0.21438107673635598,0.7856189232636448
3.22,0.1998875906116039,0.8001124093883969
3.3600000000000003,0.18637396141912027,0.8136260385808806
3.5000000000000004,0.17377393939439353,0.8262260606056072
3.6400000000000006,0.16202575070616623,0.8379742492938346
3.7800000000000002,0.15107180221165767,0.8489281977883432
3.9200000000000004,0.14085840712186073,0.8591415928781402
4.0600000000000005,0.13133550512555323,0.8686644948744477
4.2,0.12245641576821203,0.8775435842317889
4.340000000000001,0.11417761117950005,0.8858223888205009
4.48,0.10645850393620501,0.8935414960637958
4.62,0.0992612498139554,0.9007387501860455
4.760000000000001,0.09255057076275551,0.9074494292372455
4.9,0.08629357654704575,0.9137064234529553
5.040000000000001,0.08045959731583316,0.9195404026841679
5.180000000000001,0.07502003422657468,0.9249799657734264
5.32,0.06994822013432456,0.9300517798656767
5.460000000000001,0.06521928956985577,0.9347807104301454
5.6000000000000005,0.060810059935786136,0.939189940064215
5.74,0.05669892100927893,0.9433010789907221
5.880000000000001,0.05286572228814239,0.9471342777118588
6.0200000000000005,0.049291673748072556,0.9507083262519286
6.16,0.045959254359283504,0.9540407456407176
6.300000000000001,0.04285212669562663,0.9571478733043745
6.44,0.039955057546106426,0.9600449424538946
6.580000000000001,0.037253846666628704,0.9627461533333723
6.720000000000001,0.03473525493321488,0.9652647450667862
6.86,0.03238694026345951,0.9676130597365415
7.000000000000001,0.030197383422427084,0.9698026165775739
